Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Fwd Header Length.1
443,1459471,19,21,5906.0,6942.0,1412.0,0.0,310.84210526315786,498.1798273223005,1412.0,0.0,330.57142857142856,562.0173993239508,8803.189648852222,27.407190687584748,37422.33333333333,87828.28114515438,483006.0,0.0,1459471.0,81081.72222222223,146919.7054031277,606968.0,0.0,848425.0,42421.25,66126.50998047128,205300.0,0.0,0,0,0,0,416,480,13.018415576602756,14.388775110981992,0.0,1412.0,313.36585365853665,521.7543366421386,272227.5878048781,1,2,0,14,39,0,0,0,1.0,321.2,310.8421052631579,330.57142857142856,0,0,0,0,19,17764,0,147,0,173,64240,16386,10,20,0,0,0,0,1753328710365951.8,192337.286096524,1753328710883331.0,1753328709925434.0,No Label,0
443,12785,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.4333202972233,12785.0,0.0,12785.0,12785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,78.21666014861165,78.21666014861165,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,140,0,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
55074,4375,1,2,119.0,77.0,119.0,119.0,119.0,0.0,46.0,31.0,38.5,10.606601717798211,44799.99999999999,685.7142857142857,2187.5,1495.530842209548,3245.0,1130.0,0.0,0.0,0.0,0.0,0.0,3245.0,3245.0,0.0,3245.0,3245.0,1,0,0,0,20,40,228.57142857142856,457.1428571428571,31.0,119.0,78.75,46.87838876639569,2197.583333333333,1,0,0,3,3,0,0,0,2.0,105.0,119.0,38.5,0,0,0,0,0,0,0,39,0,25,70,509,0,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
80,10443,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.51584793641675,10443.0,0.0,10443.0,10443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,95.75792396820836,95.75792396820836,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,511,501,0,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
0,8555551,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0519486120765338,1069443.875,2750099.5478542973,7847993.0,46.0,8555551.0,1069443.875,2750099.5478542973,7847993.0,46.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0519486120765338,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328716551325.5,3769341.8507634895,1753328718894813.0,1753328711046429.0,No Label,0
0,7000168,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7142445724159765,636378.9090909091,524404.8040919257,1939209.0,180212.0,7000168.0,636378.9090909091,524404.8040919257,1939209.0,180212.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.7142445724159765,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328719484630.0,2111645.0952834017,1753328722759743.0,1753328716818328.0,No Label,0
0,3575890,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.796506603950345,397321.1111111112,1191644.2098723766,3575039.0,65.0,3575890.0,397321.1111111112,1191644.2098723766,3575039.0,65.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.796506603950345,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328724880853.5,1264045.3262568107,1753328725328057.0,1753328721752501.0,No Label,0
0,14828401,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6416603516454673,279781.15094339615,234670.79256165485,1204177.0,60983.0,14828401.0,279781.15094339615,234670.79256165485,1204177.0,60983.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.6416603516454673,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328718450239.8,4136269.111118886,1753328725653413.0,1753328711309359.0,No Label,0
0,4829010,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8283271312339382,1609670.0,2787897.7215875406,4828857.0,59.0,4829010.0,1609670.0,2787897.7215875406,4828857.0,59.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8283271312339382,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328717380140.0,3414409.342742607,1753328719794492.0,1753328714965788.0,No Label,0
0,272,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7352.941176470588,272.0,0.0,272.0,272.0,272.0,272.0,0.0,272.0,272.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7352.941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
0,9779670,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5112646950254968,2444917.5,1806996.488204206,4259639.0,39401.0,9779670.0,2444917.5,1806996.488204206,4259639.0,39401.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5112646950254968,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328716411795.0,3480203.89125939,1753328718917808.0,1753328712438174.0,No Label,0
0,10466850,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3821589112292619,3488950.0,5280403.7077271845,9586173.0,416525.0,10466850.0,3488950.0,5280403.7077271845,9586173.0,416525.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.3821589112292619,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328716964795.0,6155715.255192365,1753328721317543.0,1753328712612047.0,No Label,0
0,3500900,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8569225056414065,1750450.0,1910347.9643248245,3101270.0,399630.0,3500900.0,1750450.0,1910347.9643248245,3101270.0,399630.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8569225056414065,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328719698102.0,0.0,1753328719698102.0,1753328719698102.0,No Label,0
0,191,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15706.806282722511,95.5,7.7781745930520225,101.0,90.0,191.0,95.5,7.7781745930520225,101.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15706.806282722511,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328713558248.0,0.0,1753328713558248.0,1753328713558248.0,No Label,0
0,51,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39215.68627450981,51.0,0.0,51.0,51.0,51.0,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,39215.68627450981,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
0,8719823,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7202184035157595,622844.5000000001,998736.9848332482,3580244.0,19637.0,8719823.0,622844.5000000001,998736.9848332482,3580244.0,19637.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.7202184035157595,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328718483195.5,2949996.362470969,1753328724158597.0,1753328715678053.0,No Label,0
0,54,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37037.03703703704,54.0,0.0,54.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,37037.03703703704,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
64161,8179818,28,0,3808.0,0.0,136.0,136.0,136.0,0.0,0.0,0.0,0.0,0.0,465.53603026375407,3.4230590460570154,302956.22222222225,969641.743399486,5031203.0,0.0,8179818.0,302956.22222222225,969641.743399486,5031203.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,224,0,3.4230590460570154,0.0,136.0,136.0,136.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.85714285714286,136.0,0.0,0,0,0,0,14,1209,1,136,0,0,0,0,27,8,0,0,0,0,1753328715892522.0,3247929.912304173,1753328718405928.0,1753328710413180.0,No Label,0
0,5629286,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8882121107366014,1407321.5,1722897.5047497747,3516354.0,216.0,5629286.0,1407321.5,1722897.5047497747,3516354.0,216.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8882121107366014,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328717524485.8,2843307.033994277,1753328720104923.0,1753328714476313.0,No Label,0
0,734,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8174.386920980927,146.8,60.093260853443454,234.0,86.0,734.0,146.8,60.093260853443454,234.0,86.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8174.386920980927,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328722909543.0,199.8966399584212,1753328722909768.0,1753328722909294.0,No Label,0
0,4419457,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.525442831551477,232603.0,700132.447140698,2422458.0,41.0,4419457.0,232603.0,700132.447140698,2422458.0,41.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.525442831551477,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328714517191.5,1512569.433246628,1753328715673865.0,1753328711254559.0,No Label,0
0,771,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14267.185473411157,77.1,45.53496824785688,200.0,42.0,771.0,77.1,45.53496824785688,200.0,42.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14267.185473411157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328716473168.5,202.09783433183316,1753328716473419.0,1753328716472794.0,No Label,0
0,3879647,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5465324551434705,775929.4,1734797.7748374017,3879230.0,64.0,3879647.0,775929.4,1734797.7748374017,3879230.0,64.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.5465324551434705,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328714908134.8,1939635.183508312,1753328715878066.0,1753328711998682.0,No Label,0
0,214,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9345.794392523365,214.0,0.0,214.0,214.0,214.0,214.0,0.0,214.0,214.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9345.794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
0,43,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46511.62790697674,43.0,0.0,43.0,43.0,43.0,43.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,46511.62790697674,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
0,9378984,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9595922116937186,1172373.0,1206223.7045005967,3100214.0,59620.0,9378984.0,1172373.0,1206223.7045005967,3100214.0,59620.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.9595922116937186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328717632856.5,2898599.0648997715,1753328721798055.0,1753328712738381.0,No Label,0
0,544,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5514.705882352941,272.0,33.94112549695428,296.0,248.0,544.0,272.0,33.94112549695428,296.0,248.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5514.705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328725127242.0,0.0,1753328725127242.0,1753328725127242.0,No Label,0
0,1595911,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.639412222862052,199488.87500000003,564048.2210498971,1595437.0,44.0,1595911.0,199488.87500000003,564048.2210498971,1595437.0,44.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5.639412222862052,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328720737947.0,603039.5336226234,1753328722105512.0,1753328720509858.0,No Label,0
0,8432652,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.592933278878341,2108163.0,2434141.108500902,4229169.0,152.0,8432652.0,2108163.0,2434141.108500902,4229169.0,152.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.592933278878341,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328713965939.2,4216098.9181878,1753328718186441.0,1753328709754257.0,No Label,0
0,13180972,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8345363300976589,1318097.2,3766659.374465944,11984797.0,66.0,13180972.0,1318097.2,3766659.374465944,11984797.0,66.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8345363300976589,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328722532999.5,4064072.9099427112,1753328724927123.0,1753328711746859.0,No Label,0
0,14289181,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5598641377696875,2041311.571428572,4219618.102653558,11262509.0,103.0,14289181.0,2041311.571428572,4219618.102653558,11262509.0,103.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5598641377696875,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328716715876.5,6316304.409230895,1753328724728726.0,1753328710440172.0,No Label,0
0,5643441,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0631811336381474,1128688.2,2498440.819378398,5597898.0,0.0,5643441.0,1128688.2,2498440.819378398,5597898.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0631811336381474,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328721056040.2,3245147.699533398,1753328723866512.0,1753328718223071.0,No Label,0
0,1311180,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.338702542747754,218530.00000000003,489874.6723013959,1215464.0,61.0,1311180.0,218530.00000000003,489874.6723013959,1215464.0,61.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5.338702542747754,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1753328720191880.0,566947.1623793526,1753328721202484.0,1753328719891436.0,No Label,0
0,80107,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.966607162919598,80107.0,0.0,80107.0,80107.0,80107.0,80107.0,0.0,80107.0,80107.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,24.966607162919598,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
