Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Fwd Header Length.1
443,793195,10,12,6155.0,6447.0,1436.0,0.0,615.5,701.9080740698489,1436.0,0.0,537.2499999999999,646.6526572209451,15887.64427410662,27.735928743877608,37771.19047619047,79547.03867939966,207373.0,0.0,585822.0,65091.33333333334,97156.35371786036,204849.0,0.0,617147.0,56104.272727272735,96020.98815580989,207500.0,0.0,0,0,0,0,212,252,12.607240338126186,15.128688405751424,0.0,1436.0,547.9130434782609,653.0029871185665,426412.9011857708,1,2,0,9,21,0,0,0,1.0,572.8181818181819,615.5,537.25,0,0,0,0,14,20432,0,279,0,293,65535,77,5,20,0,0,0,0,1752698233610088.5,175664.45227477516,1752698233998164.0,1752698233205170.0,No Label,0
443,1106,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0.0,0.0,0.0,0.0,21699.8191681736,2712.4773960217,553.0,301.22748878546923,766.0,340.0,1106.0,553.0,301.22748878546923,766.0,340.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,2712.4773960217,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
5222,15544,1,1,63.0,0.0,63.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,4053.010808028821,128.66700977869274,15544.0,0.0,15544.0,15544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,20,20,64.33350488934637,64.33350488934637,0.0,63.0,42.0,36.37306695894642,1323.0,0,0,0,1,2,0,0,0,1.0,63.0,63.0,0.0,0,0,0,0,0,0,0,31,0,0,253,358,0,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
50789,100857,2,1,24.0,28.0,24.0,0.0,12.0,16.97056274847714,28.0,28.0,28.0,0.0,515.5814668292732,29.74508462476576,50428.5,70632.18926594305,100373.0,484.0,100857.0,100857.0,0.0,100857.0,100857.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,19.830056416510505,9.915028208255253,0.0,28.0,19.0,12.806248474865695,164.0,0,0,0,2,3,0,0,0,0.0,25.33333333333333,12.0,28.0,0,0,0,0,0,0,0,8,0,9,16,253,0,20,0,0,0,0,1752698234097139.0,0.0,1752698234097139.0,1752698234097139.0,No Label,0
51909,188158,2,2,997.0,70.0,997.0,0.0,498.5,704.9854608429879,35.0,35.0,35.0,0.0,5670.766058312694,21.25872936574581,62719.333333333336,105327.2035911584,184323.0,120.0,188158.0,188158.0,0.0,188158.0,188158.0,120.0,120.0,0.0,120.0,120.0,1,0,0,0,40,40,10.629364682872906,10.629364682872906,0.0,997.0,412.8,533.4905809852692,284612.2,0,0,0,3,4,0,0,0,1.0,516.0,498.5,35.0,0,0,0,0,0,0,0,249,0,17,3083,511,0,20,0,0,0,0,1752698233066924.0,132878.09210701362,1752698233160883.0,1752698232972965.0,No Label,0
0,4004953,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987632813668474,1334984.3333333333,629152.9123451097,2059066.0,921829.0,4004953.0,1334984.3333333333,629152.9123451097,2059066.0,921829.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.9987632813668474,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1752698234549451.5,1528266.3506445792,1752698235630099.0,1752698233468804.0,No Label,0
53,97028,1,1,56.0,170.0,56.0,56.0,56.0,0.0,170.0,170.0,170.0,0.0,2329.224553737065,20.61260667023952,97028.0,0.0,97028.0,97028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,10.30630333511976,10.30630333511976,56.0,170.0,94.0,65.81793068761733,4332.0,0,0,0,0,0,0,0,0,1.0,141.0,56.0,170.0,0,0,0,0,0,0,0,28,0,85,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
51252,40461,1,1,38.0,0.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,939.1759966387386,49.43031561256519,40461.0,0.0,40461.0,40461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,20,20,24.715157806282598,24.715157806282598,0.0,38.0,25.333333333333336,21.939310229205777,481.3333333333333,0,0,0,1,2,0,0,0,1.0,38.0,38.0,0.0,0,0,0,0,0,0,0,19,0,0,19,255,0,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
