Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Fwd Header Length.1
443,97467,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.259882832138056,20.519765664276115,97467.0,0.0,97467.0,97467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,10.259882832138056,10.259882832138056,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,251,74,0,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
5222,153755,2,2,70.0,72.0,70.0,0.0,35.0,49.49747468305833,72.0,0.0,36.0,50.91168824543142,923.5472017170172,26.01541413287373,51251.66666666666,45394.12073532577,99425.0,9273.0,153755.0,153755.0,0.0,153755.0,153755.0,99425.0,99425.0,0.0,99425.0,99425.0,1,0,0,0,40,40,13.007707066436865,13.007707066436865,0.0,72.0,42.4,38.714338429062686,1498.7999999999995,0,0,0,2,4,0,0,0,1.0,53.0,35.0,36.0,0,0,0,0,0,0,0,17,0,18,1020,1565,0,20,0,0,0,0,1752556500250463.5,31886.98029760736,1752556500273011.0,1752556500227916.0,No Label,0
57770,11056869,1121,1334,651378.0,734464.0,1221.0,49.0,581.0686886708295,492.3105905818829,1214.0,44.0,550.5727136431797,466.7083457632655,125337.6520966288,222.0339229848884,4505.651589242054,6157.005906263464,58264.0,0.0,11056869.0,9872.204464285738,15023.621646949372,74326.0,0.0,11041260.0,8283.015753938475,8660.491984316614,102078.0,9.0,0,0,0,0,8968,10672,101.3849399861751,120.64898299871328,44.0,1221.0,564.3302117263854,478.68602961480616,229140.3149483871,0,0,0,0,0,0,0,0,1.0,564.5600814663951,581.0686886708296,550.5727136431784,0,0,0,0,2455,125337,0,265,0,299,0,0,1120,8,0,0,0,0,1752556497637532.5,3133368.404147951,1752556503198566.0,1752556492141833.0,No Label,0
443,52125,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.18465227817746,38.36930455635492,52125.0,0.0,52125.0,52125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,19.18465227817746,19.18465227817746,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,251,1046,0,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
443,6859437,13,16,5819.0,3835.0,1243.0,33.0,447.61538461538464,517.5421944894185,1247.0,23.0,239.6875,389.8643727845194,1407.4041353539658,4.227752219314793,244979.89285714293,867151.7341479961,4427509.0,0.0,6798102.0,566508.4999999999,1307557.7101163904,4480225.0,69.0,6798366.0,453224.4000000001,1181923.8488151308,4479046.0,0.0,0,0,0,0,104,128,1.8951992707273209,2.3325529485874714,23.0,1247.0,346.13333333333327,453.21226916263,205401.36091954017,0,0,0,0,0,0,0,0,1.0,358.0689655172414,447.61538461538464,239.6875,0,0,0,0,9,10308,0,200,0,132,0,0,12,8,0,0,0,0,1752556497969032.2,2654676.0301978667,1752556502248069.0,1752556495402962.0,No Label,0
3478,11049600,661,240,534938.0,16592.0,1214.0,56.0,809.2859304084717,352.624065764508,144.0,64.0,69.1333333333333,17.053169785147276,49914.02403706922,81.54141326382856,12277.333333333328,12590.586926799331,39838.0,0.0,11049600.0,16741.818181818187,16293.03842691266,43914.0,10.0,11006421.0,46051.97071129709,16565.827678302277,81370.0,0.0,0,0,0,0,5288,1920,59.821169997103965,21.720243266724587,56.0,1214.0,611.944567627494,445.2497699428528,198247.35763416332,0,0,0,0,0,0,0,0,0.0,612.6237513873474,809.285930408472,69.13333333333334,0,0,0,0,901,49914,0,593,0,18,0,0,660,8,0,0,0,0,1752556497388566.0,3375522.3247474968,1752556503199479.0,1752556492150268.0,No Label,0
1900,394,8,0,2390.0,0.0,336.0,262.0,298.75,34.84967718645325,0.0,0.0,0.0,0.0,6065989.847715736,20304.568527918786,56.28571428571429,148.91800236563554,394.0,0.0,394.0,56.28571428571429,148.91800236563554,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,20304.568527918786,0.0,262.0,336.0,294.6666666666667,34.8245602987317,1212.75,0,0,0,0,0,0,0,0,0.0,331.5,298.75,0.0,0,0,0,0,8,6065989,1,298,0,0,0,0,7,8,0,0,0,0,1752556498386199.5,160.84574520328474,1752556498386528.0,1752556498386134.0,No Label,0
