Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Fwd Header Length.1
63409,0,3,0,63.0,0.0,39.0,0.0,21.0,19.672315572906,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,0.0,0.0,0.0,39.0,25.5,18.411952639521967,339.0,1,0,0,2,3,0,0,0,0.0,34.0,21.0,0.0,0,0,0,0,0,0,1,21,0,0,83,0,1,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
443,232,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8620.689655172413,232.0,0.0,232.0,232.0,232.0,232.0,0.0,232.0,232.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,8620.689655172413,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,255,0,0,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
63361,360,1,1,73.0,0.0,73.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,202777.77777777772,5555.555555555556,360.0,0.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,20,20,2777.777777777778,2777.777777777778,0.0,73.0,48.66666666666667,42.14656965084268,1776.3333333333333,1,0,0,1,2,0,0,0,1.0,73.0,73.0,0.0,0,0,0,0,0,0,0,36,0,0,1045,255,0,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
63361,235,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8510.638297872341,235.0,0.0,235.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,4255.319148936171,4255.319148936171,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1045,255,0,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
443,17957301,24,31,10786.0,7817.0,1243.0,33.0,449.4166666666667,486.9196806068931,1250.0,23.0,252.1612903225807,386.6384268515993,1035.9574637636244,3.062821077621854,332542.6111111112,1251473.422000152,6435310.0,0.0,17905517.0,778500.7391304348,1871743.5944673284,6504071.0,59.0,17904436.0,596814.5333333333,1663617.6801577015,6497888.0,0.0,0,0,0,0,192,248,1.3365037429622637,1.7263173346595904,23.0,1250.0,346.2678571428572,440.305327577928,193868.78149350648,0,0,0,0,0,0,0,0,1.0,352.5636363636364,449.4166666666667,252.16129032258064,0,0,0,0,11,11123,0,196,0,142,0,0,23,8,0,0,0,0,1752558072561668.5,6118989.826874773,1752558083239967.0,1752558065310063.0,No Label,0
443,377664,9,14,4913.0,4842.0,1250.0,31.0,545.8888888888889,589.8329094846363,1250.0,24.0,345.85714285714283,473.3425913555728,25829.838163023214,60.90069479749195,17166.545454545456,41986.37621411347,183032.0,0.0,315284.0,39410.5,69431.60428590345,200146.0,30.0,312752.0,24057.84615384615,51757.03889463757,183248.0,0.0,0,0,0,0,72,112,23.830706659888158,37.069988137603794,24.0,1250.0,458.5416666666666,534.4137770912419,285598.0851449275,0,0,0,0,0,0,0,0,1.0,478.4782608695652,545.8888888888889,345.85714285714283,0,0,0,0,23,25829,0,213,0,210,0,0,8,8,0,0,0,0,1752558073448704.0,113607.69609057633,1752558073697678.0,1752558073320473.0,No Label,0
443,120873,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.273146194766408,16.546292389532816,120873.0,0.0,120873.0,120873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,8.273146194766408,8.273146194766408,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,2047,2508,0,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
5222,155003,2,2,70.0,72.0,70.0,0.0,35.0,49.49747468305833,72.0,0.0,36.0,50.91168824543142,916.1113010715922,25.805952142861752,51667.66666666666,47690.64144392832,101509.0,6467.0,155003.0,155003.0,0.0,155003.0,155003.0,101509.0,101509.0,0.0,101509.0,101509.0,1,0,0,0,40,40,12.902976071430876,12.902976071430876,0.0,72.0,42.4,38.714338429062686,1498.7999999999995,0,0,0,2,4,0,0,0,1.0,53.0,35.0,36.0,0,0,0,0,0,0,0,17,0,18,1019,1587,0,20,0,0,0,0,1752558073257973.5,33951.73209867208,1752558073281981.0,1752558073233966.0,No Label,0
443,374327,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.671461048762178,5.342922097524356,374327.0,0.0,374327.0,374327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,2.671461048762178,2.671461048762178,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,255,16385,0,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
63177,103212,2,1,26.0,30.0,26.0,0.0,13.0,18.384776310850235,30.0,30.0,30.0,0.0,542.5725690811146,29.066387629345424,51606.0,72427.53338337569,102820.0,392.0,103212.0,103212.0,0.0,103212.0,103212.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,19.37759175289695,9.688795876448475,0.0,30.0,20.5,13.79613472438325,190.3333333333333,0,0,0,2,3,0,0,0,0.0,27.33333333333333,13.0,30.0,0,0,0,0,0,0,0,8,0,10,76,251,0,20,0,0,0,0,1752558075219791.0,0.0,1752558075219791.0,1752558075219791.0,No Label,0
