Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Fwd Header Length.1
443,1690363,34,27,28667.0,2640.0,1412.0,0.0,843.1470588235294,661.0163034872405,480.0,0.0,97.7777777777778,186.6080494045316,18520.87391879732,36.08692334131781,28172.71666666667,103835.66414097004,749996.0,0.0,1690363.0,51223.121212121216,137066.40918678744,749996.0,0.0,1433269.0,55125.73076923076,175975.99400453636,850442.0,0.0,1,0,0,0,680,576,20.11402284598042,15.972900495337392,0.0,1412.0,506.8387096774193,625.1545433468112,390818.20306716015,1,0,0,20,61,0,0,0,0.0,515.1475409836065,843.1470588235294,97.77777777777776,0,0,0,0,37,20447,0,469,0,43,510,141,26,20,0,0,0,0,1753273432269096.0,466426.71351163054,1753273433231665.0,1753273431703639.0,No Label,0
443,1859124,22,25,4050.0,33945.0,1165.0,0.0,184.0909090909091,364.2713417078132,4236.0,0.0,1357.8,1059.900781519981,20437.044543559223,25.28072360961399,40415.739130434784,176793.5516257982,1197022.0,0.0,1859124.0,88529.71428571429,258669.89499014817,1197022.0,15.0,565505.0,23562.708333333336,40994.10866631954,135883.0,0.0,1,0,0,0,500,500,11.833530200244846,13.447193409369143,0.0,4236.0,809.5208333333334,987.9217384281334,975989.3612588652,1,0,0,13,47,0,0,0,1.0,826.7446808510638,184.0909090909091,1357.8,0,0,0,0,27,57390,0,86,0,722,509,91,5,20,0,0,0,0,1753273431906154.0,185363.227771638,1753273432196926.0,1753273431589898.0,No Label,0
443,1691142,15,15,5191.0,3054.0,1412.0,0.0,346.0666666666666,521.9606535070664,970.0,0.0,203.6,397.1161758766031,4875.403721272372,17.739492011906748,58315.24137931035,225276.3297693136,1218026.0,0.0,1691142.0,120795.85714285714,346071.32501504704,1314509.0,0.0,375019.0,26787.071428571428,44398.78985957281,142918.0,0.0,1,0,0,0,300,312,8.869746005953374,8.869746005953374,0.0,1412.0,268.741935483871,454.92680493620327,206958.39784946237,1,0,0,15,30,0,0,0,1.0,277.7,346.06666666666666,203.6,0,0,0,0,17,21891,0,173,0,101,512,93,10,20,0,0,0,0,1753273431926573.0,137231.35606662495,1753273432175051.0,1753273431703063.0,No Label,0
62171,472,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,50847.457627118645,6355.932203389831,236.0,94.75230867899737,303.0,169.0,472.0,472.0,0.0,472.0,472.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,4237.28813559322,2118.64406779661,0.0,24.0,12.0,13.856406460551018,192.0,1,0,1,1,3,0,0,0,0.0,16.0,12.0,0.0,0,0,0,0,0,0,0,8,0,0,91,0,0,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
62165,472,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,50847.457627118645,6355.932203389831,236.0,214.96046148071045,388.0,84.0,472.0,472.0,0.0,472.0,472.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,4237.28813559322,2118.64406779661,0.0,24.0,12.0,13.856406460551018,192.0,1,0,1,1,3,0,0,0,0.0,16.0,12.0,0.0,0,0,0,0,0,0,0,8,0,0,93,0,0,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
62173,0,2,0,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,0.0,0.0,0.0,24.0,16.0,13.856406460551018,192.0,1,0,0,1,2,0,0,0,0.0,24.0,12.0,0.0,0,0,0,0,0,0,1,12,0,0,141,0,0,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
443,97603,2,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,245.8940811245556,40.98234685409261,32534.333333333336,55936.4787981272,97124.0,95.0,97508.0,97508.0,0.0,97508.0,97508.0,479.0,479.0,0.0,479.0,479.0,0,0,0,0,40,40,20.491173427046306,20.491173427046306,0.0,24.0,4.8,10.73312629199899,115.2,2,0,1,1,4,0,0,0,1.0,6.0,0.0,12.0,0,0,0,0,0,0,0,0,0,6,512,74,0,20,0,0,0,0,1753273433394293.0,0.0,1753273433394293.0,1753273433394293.0,No Label,0
443,4509358,37,38,24948.0,7966.0,1412.0,0.0,674.2702702702702,651.2087755623147,1412.0,0.0,209.6315789473684,431.9164972508454,7299.043455853362,16.632079333687855,60937.270270270266,260852.4109752957,1665998.0,0.0,4509358.0,125259.94444444444,376708.52397826425,1751625.0,0.0,3107832.0,83995.45945945944,324431.7193122798,1767697.0,0.0,0,0,0,0,764,880,8.205159137952675,8.42692019573518,0.0,1412.0,433.078947368421,593.3666828790416,352084.02035087714,1,2,0,25,74,0,0,0,1.0,438.85333333333335,674.2702702702703,209.6315789473684,0,0,0,0,20,25193,0,332,0,106,64240,121,26,20,0,0,0,0,1753273435474292.0,1337753.3103130164,1753273437090057.0,1753273433885161.0,No Label,0
62177,3988,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,6018.054162487462,752.2567703109328,1994.0,2698.3194770078653,3902.0,86.0,3988.0,3988.0,0.0,3988.0,3988.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,501.5045135406218,250.7522567703109,0.0,24.0,12.0,13.856406460551018,192.0,1,0,1,1,3,0,0,0,0.0,16.0,12.0,0.0,0,0,0,0,0,0,0,8,0,0,121,0,0,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
443,1529952,13,14,3210.0,4708.0,1412.0,0.0,246.92307692307693,423.9886911892937,2824.0,0.0,336.28571428571433,774.4975968152048,5175.325761853967,17.647612474116837,58844.307692307695,219845.7293343256,1122909.0,0.0,1529952.0,127496.0,346305.69652207044,1218884.0,0.0,310685.0,23898.84615384616,42117.6911658394,98451.0,0.0,0,0,0,0,272,340,8.496998598648847,9.15061387546799,0.0,2824.0,282.78571428571433,611.3724909998182,373776.3227513228,1,2,0,13,26,0,0,0,1.0,293.25925925925924,246.92307692307693,336.2857142857143,0,0,0,0,14,37003,0,118,0,174,64240,77,8,20,0,0,0,0,1753273442102359.5,90511.9246184402,1753273442283115.0,1753273441877290.0,No Label,0
