Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Fwd Header Length.1
443,920930,9,12,4533.0,6446.0,1436.0,0.0,503.6666666666667,653.5571895404411,1436.0,0.0,537.1666666666666,646.6457275585273,11921.644424657685,22.803036061372744,46046.5,95996.9523137392,305592.0,0.0,615338.0,76917.25,104835.4886555257,204973.0,0.0,716190.0,65108.18181818183,114334.61025150536,305653.0,0.0,0,0,0,0,192,252,9.772729740588318,13.030306320784424,0.0,1436.0,499.04545454545456,628.0518235572547,394449.093073593,1,2,0,9,20,0,0,0,1.0,522.8095238095239,503.6666666666667,537.1666666666666,0,0,0,0,13,15351,0,215,0,306,65535,74,4,20,0,0,0,0,1752694659215275.8,197941.22585190085,1752694659697270.0,1752694658776634.0,No Label,0
443,1117,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0.0,0.0,0.0,0.0,21486.123545210387,2685.7654431512983,558.5,300.5203820042827,771.0,346.0,1117.0,558.5,300.5203820042827,771.0,346.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,2685.7654431512983,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
443,610166,12,13,8382.0,6447.0,1436.0,0.0,698.4999999999999,687.0336103992161,1436.0,0.0,495.923076923077,636.8013114436953,24303.222401772637,40.97245667572431,25423.58333333333,60675.20507187835,264536.0,0.0,299008.0,27182.54545454545,44750.51787938021,97364.0,0.0,513052.0,42754.333333333336,79743.20571723089,264536.0,0.0,0,0,0,0,252,272,19.66677920434767,21.305677471376644,0.0,1436.0,570.3461538461537,652.7706453147349,426109.51538461546,1,2,0,9,24,0,0,0,1.0,593.16,698.5,495.9230769230769,0,0,0,0,16,28967,0,335,0,257,65535,82,7,20,0,0,0,0,1752694661331180.2,107519.3482755158,1752694661672794.0,1752694661109345.0,No Label,0
443,1624,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0.0,0.0,0.0,0.0,14778.32512315271,1847.2906403940888,812.0,287.0853531617383,1015.0,609.0,1624.0,812.0,287.0853531617383,1015.0,609.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,1847.2906403940888,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,252,0,1,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
5222,13587,1,1,63.0,0.0,63.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,4636.7851622874805,147.19952896150733,13587.0,0.0,13587.0,13587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,20,20,73.59976448075366,73.59976448075366,0.0,63.0,42.0,36.37306695894642,1323.0,0,0,0,1,2,0,0,0,1.0,63.0,63.0,0.0,0,0,0,0,0,0,0,31,0,0,510,1228,0,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
49244,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
443,2215972,48,38,54895.0,6955.0,1436.0,0.0,1143.6458333333337,558.2015379802765,1436.0,0.0,183.02631578947376,431.4532004211201,27911.002485590976,38.80915462830758,26070.25882352941,81408.25557939339,569953.0,0.0,2215972.0,47148.34042553192,120715.78466872482,611348.0,0.0,1991216.0,53816.648648648654,121602.74069627438,569977.0,0.0,0,0,0,0,972,772,21.660923513474,17.14823111483358,0.0,1436.0,710.9195402298853,695.628479738317,483898.9818230421,0,2,0,15,85,0,0,0,0.0,719.1860465116279,1143.6458333333333,183.02631578947367,0,0,0,0,54,31072,0,638,0,80,65535,169,42,20,0,0,0,0,1752694659692249.8,513296.0991250671,1752694660767910.0,1752694658593578.0,No Label,0
53,11730,1,1,56.0,176.0,56.0,56.0,56.0,0.0,176.0,176.0,176.0,0.0,19778.34612105712,170.50298380221653,11730.0,0.0,11730.0,11730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,85.25149190110827,85.25149190110827,56.0,176.0,96.0,69.2820323027551,4800.0,0,0,0,0,0,0,0,0,1.0,144.0,56.0,176.0,0,0,0,0,0,0,0,28,0,88,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
64427,41735,1,1,38.0,0.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,910.5067688990056,47.92140888942135,41735.0,0.0,41735.0,41735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,20,20,23.960704444710675,23.960704444710675,0.0,38.0,25.333333333333336,21.939310229205777,481.3333333333333,0,0,0,1,2,0,0,0,1.0,38.0,38.0,0.0,0,0,0,0,0,0,0,19,0,0,16,255,0,20,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
53,8782,1,1,56.0,170.0,56.0,56.0,56.0,0.0,170.0,170.0,170.0,0.0,25734.45684354361,227.7385561375541,8782.0,0.0,8782.0,8782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,113.86927806877704,113.86927806877704,56.0,170.0,94.0,65.81793068761733,4332.0,0,0,0,0,0,0,0,0,1.0,141.0,56.0,170.0,0,0,0,0,0,0,0,28,0,85,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,No Label,0
443,3440559,3,3,87.0,77.0,29.0,29.0,29.0,0.0,26.0,25.0,25.666666666666668,0.5773502691896257,47.66667277032599,1.7439026623289997,688111.8,1405744.963718775,3201431.0,9857.0,3398256.0,1699128.0,2212078.9131384986,3263304.0,134952.0,3295750.0,1647875.0,2256885.441435165,3243734.0,52016.0,0,0,0,0,24,24,0.8719513311644997,0.8719513311644997,25.0,29.0,27.571428571428573,1.8126539343499315,3.285714285714286,0,0,0,0,0,0,0,0,1.0,32.166666666666664,29.0,25.666666666666668,0,0,0,0,4,553,0,14,0,12,0,0,2,8,0,0,0,0,1752694659338905.2,1603466.3157132908,1752694661739597.0,1752694658403214.0,No Label,0
